,Unnamed: 0_x,tweet_id,timestamp,text,full_text,hashtags,urls,source,Author,is_duplicated,twitter_username,Unnamed: 0_y,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL,Political_Party,normalized_party,Ideology,Ideology_Group,immigration
13,811940,1257928286929289217,2020-05-06 05:00:49,"Bij de vluchtelingencrisis moeten we ons hoofd koel houden. Dus opvang zoveel mogelijk in de regio. Maar soms moeten we ook een warm hart tonen, in dit geval voor de meest kwetsbaren, de weeskinderen. 
 https://t.co/7kG7r1JK8h","Bij de vluchtelingencrisis moeten we ons hoofd koel houden. Dus opvang zoveel mogelijk in de regio. Maar soms moeten we ook een warm hart tonen, in dit geval voor de meest kwetsbaren, de weeskinderen. 
 https://t.co/7kG7r1JK8h",[],['https://twitter.com/i/web/status/1257928286929289217'],twinl,DerkBoswijk,False,DerkBoswijk,23,Derk Boswijk,CDA,31 maart 2021,5 december 2023,Q122841334,male,+1989-04-08T00:00:00Z,DerkBoswijk,,,,2021_2023,,,,,CDA,CDA,0,Center,yes
14,837291,1371488589171806208,2021-03-15 14:48:55,"@akkertje @maartenhagg Ik vond het, als eerder gemeld, een waardeloze afspraak en toen we loskwamen van de coalitie hebben we voor elke ruimhartige motie gestemd. Mijn punt bij EenVandaag was dat bij een kaninetsval de uitkomst voor vluchtelingen op Moria nog slechter zou worden. En dat wil ik niet.","@akkertje @maartenhagg Ik vond het, als eerder gemeld, een waardeloze afspraak en toen we loskwamen van de coalitie hebben we voor elke ruimhartige motie gestemd. Mijn punt bij EenVandaag was dat bij een kaninetsval de uitkomst voor vluchtelingen op Moria nog slechter zou worden. En dat wil ik niet.",[],['https://twitter.com/i/web/status/1371488589171806208'],twinl,gertjansegers,False,gertjansegers,141,Gert-Jan Segers,,CU,20 september 2012,Q122841334,male,+1969-07-09T00:00:00Z,gertjansegers,48699.0,+2010-03-02T00:00:00Z,+2020-04-14T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
15,645782,1355077810445021184,2021-01-29 07:58:20,Hierbij mijn blog over onze inzet voor de vluchtelingen op de Griekse eilanden de afgelopen maanden.  https://t.co/QbMc0Xt0sy,,[],['https://www.christenunie.nl/blog/2021/01/29/De-situatie-op-Lesbos-en-de-inzet-van-Nederland'],twinl,JoelVoordewind,False,JoelVoordewind,174,Joël Voordewind,,CU,20 september 2012,Q122841334,male,+1965-07-09T00:00:00Z,JoelVoordewind,21084.0,+2009-08-30T00:00:00Z,+2020-04-25T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
16,117445,1737390826643136661,2023-12-20 08:33:46,"Goed nieuws: de EU heeft zojuist een akkoord bereikt over een asiel- en migratiepact. Dit zorgt voor meer grip op migratie, duidelijkheid en een rechtvaardige verdeling.

De ChristenUnie heeft altijd gezegd dat de weg voortwaarts Europees is. Een doorbraak.https://t.co/OwlHdXamU0","Goed nieuws: de EU heeft zojuist een akkoord bereikt over een asiel- en migratiepact. Dit zorgt voor meer grip op migratie, duidelijkheid en een rechtvaardige verdeling.

De ChristenUnie heeft altijd gezegd dat de weg voortwaarts Europees is. Een doorbraak.https://t.co/OwlHdXamU0",[],"['""https://twitter.com/DonCeder/status/1737390826643136661""']",profile-scraper,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
17,116172,1665658690828111873,2023-06-05 09:55:52,"Werkgeversbonden zeggen nu wat wij ook al langer zeggen: ihkv goede integratie, grote arbeidstekorten en het succes bij Oekraïners is het slecht beleid om kansrijke asielzoekers max. 24 weken te laten werken.

Vandaag debat over de nota van @Annemarijke https://t.co/A5AY4XnZe6",,[],['https://www.mkb.nl/nieuws/goede-plannen-tweede-kamer-voor-het-meedoen-vanaf-dag-een'],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
18,812555,1639321245433856009,2023-03-24 17:40:16,@floris_spronk @jvveen2010 Doe dat de Oekraïense vluchtelingen niet aan.,,[],[],twinl,DerkBoswijk,False,DerkBoswijk,23,Derk Boswijk,CDA,31 maart 2021,5 december 2023,Q122841334,male,+1989-04-08T00:00:00Z,DerkBoswijk,,,,2021_2023,,,,,CDA,CDA,0,Center,yes
19,170127,1362068389762633731,2021-02-17 14:56:24,"Migratie, klimaatverandering en ontwikkelignssamenwerking zijn volgens de kijkers samenhangende onderwerpen. Eens! Toch blijven de deelnemers aan het debat erg hangen in eigen stokpaardjes. Ben benieuwd of dat coherente beleid waar iedereen naar toe schijnt te willen nog komt.","Migratie, klimaatverandering en ontwikkelignssamenwerking zijn volgens de kijkers samenhangende onderwerpen. Eens! Toch blijven de deelnemers aan het debat erg hangen in eigen stokpaardjes. Ben benieuwd of dat coherente beleid waar iedereen naar toe schijnt te willen nog komt.",[],['https://twitter.com/i/web/status/1362068389762633731'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
20,257620,1393543968022007808,2021-05-15 10:29:07,"Sinds deze week ben ik niet alleen woordvoerder Veiligheid (incl Terrorisme, Drugs, Prostitutie &amp; Mensenhandel) maar ook woordvoerder Asiel &amp; Migratie. 

Check hier de volledige portefeuille verdeling van de fractie: https://t.co/LgdgPzzCHm","Sinds deze week ben ik niet alleen woordvoerder Veiligheid (incl Terrorisme, Drugs, Prostitutie &amp; Mensenhandel) maar ook woordvoerder Asiel &amp; Migratie. 

Check hier de volledige portefeuille verdeling van de fractie: https://t.co/LgdgPzzCHm",[],['https://twitter.com/i/web/status/1393543968022007808'],twinl,hannekevdwerf,False,hannekevdwerf,176,Hanneke van der Werf,D66,31 maart 2021,1 oktober 2023[ci],Q122841334,female,+1984-11-29T00:00:00Z,hannekevdwerf,,+2010-06-07T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
21,839045,1213220040541179904,2020-01-03 22:06:12,‘Het politieke midden moet juist komen met een migratiebeleid dat voorspelbaar is’  https://t.co/SzORjuk4Zk,‘Het politieke midden moet juist komen met een migratiebeleid dat voorspelbaar is’  https://t.co/SzORjuk4Zk,[],['https://www.nrc.nl/nieuws/2020/01/03/tachtigduizend-migranten-per-jaar-is-te-veel-voor-nederland-a3985638'],dnpp,MustafaAmhaouch,False,MustafaAmhaouch,1,Mustafa Amhaouch,,CDA,12 januari 2016,Q122841334,male,+1970-06-27T00:00:00Z,MustafaAmhaouch,3718.0,+2012-07-01T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
22,254934,1639239489276063744,2023-03-24 12:15:24,"Als #Volt stemmen wij tegen deze #spreidingswet. Het huidige wetsvoorstel lost problemen niet op maar schuift ze vooruit en draagt niet bij aan een fatsoenlijke en humane opvang. #asiel #migratie

https://t.co/ztWRFyrFZI",,[],['https://voltnederland.org/blog/waarom-volt-tegen-de-spreidingswet-stemt'],twinl,DassenLaurens,False,DassenLaurens,35,Laurens Dassen,Volt,31 maart 2021,5 december 2023,Q122841334,male,+1985-10-19T00:00:00Z,DassenLaurens,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
23,255683,1646214195330043905,2023-04-12 18:10:24,"We waarschuwden hier al voor: landen die zich terugtrekken achter de dijken in plaats van elkaar solidair te hand te reiken maken de grip op migratie moeilijker, niet makkelijker. 'Hoe de EU-lidstaten de volgende asielcrisis aan het organiseren zijn' https://t.co/1w0PNJLmab 2/3",,[],['https://voltnederland.org/blog/hoe-de-eu-lidstaten-de-volgende-asielcrisis-aan-het-organiseren-zijn'],twinl,DassenLaurens,False,DassenLaurens,35,Laurens Dassen,Volt,31 maart 2021,5 december 2023,Q122841334,male,+1985-10-19T00:00:00Z,DassenLaurens,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
24,771484,1366091137371541507,2021-02-28 17:21:22,"Voor D66 geldt:
Mensen die vluchten voor oorlog en geweld bieden we hier een veilige plek. 

Voor de VVD geldt:
Vluchtelingen die op eigen houtje naar Europa komen, worden direct teruggestuurd.

Dat is onmenselijk.
Weet wat je stemt op 15, 16 en 17 maart. #stemD66 https://t.co/if4boMBUke","Voor D66 geldt:
Mensen die vluchten voor oorlog en geweld bieden we hier een veilige plek. 

Voor de VVD geldt:
Vluchtelingen die op eigen houtje naar Europa komen, worden direct teruggestuurd.

Dat is onmenselijk.
Weet wat je stemt op 15, 16 en 17 maart. #stemD66 https://t.co/if4boMBUke",[],['https://twitter.com/i/web/status/1366091137371541507'],twinl,RobJetten,False,RobJetten,161,Rob Jetten,D66,23 maart 2017,31 maart 2021,Q122841334,male,+1987-03-25T00:00:00Z,RobJetten,36026.0,+2009-04-26T00:00:00Z,+2020-04-27T00:00:00Z,2017_2021,,,,,D66,D66,2,Center,yes
25,175911,1369587281410015233,2021-03-10 08:53:48,Nu het programma van de VVD langs de rechtsstatelijke meetlat is gelegd blijkt: De VVD schendt met drastische beperking van de immigratie universeel erkende mensenrechten.,Nu het programma van de VVD langs de rechtsstatelijke meetlat is gelegd blijkt: De VVD schendt met drastische beperking van de immigratie universeel erkende mensenrechten.,[],['https://twitter.com/i/web/status/1369587281410015233'],twinl,advocaatsmeets,False,advocaatsmeets,153,Sidney Smeets,D66,31 maart 2021,15 april 2021[f],Q122841334,male,+1975-06-18T00:00:00Z,advocaatsmeets,,,,2021_2023,,,,,D66,D66,2,Center,yes
26,880732,1605925591085113346,2022-12-22 13:57:52,Het rapport van de Adviesraad Migratie laat zien dat je met een richtgetal meer grip kunt krijgen op migratie. Het kabinet moet hier snel mee aan de slag en op korte termijn komen met een migratiestrategie. 1/4,,[],[],twinl,PieterHeerma,False,PieterHeerma,62,Pieter Heerma,,CDA,20 september 2012,Q122841334,male,+1977-08-05T00:00:00Z,PieterHeerma,6945.0,+2012-06-17T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
27,169461,1468607304895447042,2021-12-08 14:44:01,"Maatregelen moeten voldoende waarborgen hebben, proportioneel en tijdelijk zijn. De mensen aan de grens moeten snel en menselijk geholpen worden. 

Daarnaast moeten we zorgen voor een beter migratiebeleid, zodat dit soort situaties in de toekomst niet herhaald worden. 2/","Maatregelen moeten voldoende waarborgen hebben, proportioneel en tijdelijk zijn. De mensen aan de grens moeten snel en menselijk geholpen worden. 

Daarnaast moeten we zorgen voor een beter migratiebeleid, zodat dit soort situaties in de toekomst niet herhaald worden. 2/",[],['https://twitter.com/i/web/status/1468607304895447042'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
28,158676,1636753979408252928,2023-03-17 15:38:52,"Het internationaal strafhof vaardigt een arrestatiebevel uit tegen Putin. 
Die zal niet onmiddellijk uitgevoerd (kunnen) worden, maar het is wel een belangrijke stap.

Reden: de deportatie van Oekrainse kinderen naar Rusland

https://t.co/4RIoqT97Nz",,[],['https://www.icc-cpi.int/news/situation-ukraine-icc-judges-issue-arrest-warrants-against-vladimir-vladimirovich-putin-and'],twinl,PieterOmtzigt,False,PieterOmtzigt,116,Pieter Omtzigt,,CDA,20 september 2012,Q122841334,male,+1974-01-08T00:00:00Z,PieterOmtzigt,56426.0,+2009-01-20T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
29,508095,1466324260419477506,2021-12-02 07:32:01,"Laten we mensen de kans geven hun tijd in een asielzoekerscentrum goed te gebruiken met taal, werk,onderwijs en medezeggenschap- zei ⁦@d66⁩ al eerder. Nu liggen er interessante voorstellen in België om vroeg te starten met integratie. 🧵➡️ https://t.co/GaD7ToNM5v","Laten we mensen de kans geven hun tijd in een asielzoekerscentrum goed te gebruiken met taal, werk,onderwijs en medezeggenschap- zei ⁦@d66⁩ al eerder. Nu liggen er interessante voorstellen in België om vroeg te starten met integratie. 🧵➡️ https://t.co/GaD7ToNM5v",[],['https://twitter.com/i/web/status/1466324260419477506'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
30,833761,1272616903379488771,2020-06-15 17:48:08,"@RiezebosBouw Prima verslag. Mijn punt is dat ik geen stress ontwaar als ik in onze achterban over migratie spreek. Er zijn verschillen en we debatteren erover, maar ik merk dus geen stress daarbij. En inderdaad, onze achterban valt niet samen met Twitter.","@RiezebosBouw Prima verslag. Mijn punt is dat ik geen stress ontwaar als ik in onze achterban over migratie spreek. Er zijn verschillen en we debatteren erover, maar ik merk dus geen stress daarbij. En inderdaad, onze achterban valt niet samen met Twitter.",[],['https://twitter.com/i/web/status/1272616903379488771'],twinl,gertjansegers,False,gertjansegers,141,Gert-Jan Segers,,CU,20 september 2012,Q122841334,male,+1969-07-09T00:00:00Z,gertjansegers,48699.0,+2010-03-02T00:00:00Z,+2020-04-14T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
31,508681,1466001318464696326,2021-12-01 10:08:45,"We moeten de glijdende schaal in Europa, van steeds minder rechten en steeds meer geweld tegen asielzoekers nu stoppen! 

Een bizarre stap van de Europese Commissie om het recht op asiel af te zwakken, juist wanneer het het hardst nodig is.","We moeten de glijdende schaal in Europa, van steeds minder rechten en steeds meer geweld tegen asielzoekers nu stoppen! 

Een bizarre stap van de Europese Commissie om het recht op asiel af te zwakken, juist wanneer het het hardst nodig is.",[],['https://twitter.com/i/web/status/1466001318464696326'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
32,330405,1500498866860351492,2022-03-06 14:49:42,"Ook in Raalte gaven mensen vanmiddag blijk van betrokkenheid bij de situatie in Oekraïne tijdens een vredesmars. Vrijwilligers van #SallandvoorOekraïne zamelen actief hulpgoederen in. En ook onze regio zal vluchtelingen helpen opvangen, stelde burgemeester @martijndadema. https://t.co/cJAU2PLrGW","Ook in Raalte gaven mensen vanmiddag blijk van betrokkenheid bij de situatie in Oekraïne tijdens een vredesmars. Vrijwilligers van #SallandvoorOekraïne zamelen actief hulpgoederen in. En ook onze regio zal vluchtelingen helpen opvangen, stelde burgemeester @martijndadema. https://t.co/cJAU2PLrGW",[],['https://twitter.com/i/web/status/1500498866860351492'],twinl,vanHijum,False,vanHijum,67,Eddy van Hijum,,CDA,20 september 2012,Q122841334,male,+1972-04-17T00:00:00Z,vanHijum,,+2009-06-20T00:00:00Z,+2020-02-29T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
33,116377,1758763843562377540,2024-02-17 08:02:31,"Daarom ben ik ook blij met onze ChristenUnie Netwerkbijeenkomst ‘Migratie en asiel’ vandaag, bedoeld om dit gesprek en bijbehorende dilemma’s ook binnen de partij zorgvuldig met elkaar te voeren.
https://t.co/6TGjW6FkjS https://t.co/XxYc2dhFCI","Daarom ben ik ook blij met onze ChristenUnie Netwerkbijeenkomst ‘Migratie en asiel’ vandaag, bedoeld om dit gesprek en bijbehorende dilemma’s ook binnen de partij zorgvuldig met elkaar te voeren.
https://t.co/6TGjW6FkjS https://t.co/XxYc2dhFCI",[],"['""https://twitter.com/DonCeder/status/1758763843562377540""']",profile-scraper,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
34,116999,1590059211471589378,2022-11-08 19:10:32,"@MvStuijvenberg1 @christenunie Naïviteit? De weg voortwaarts is een herziening van een Europese asiel aanpak, dat staat ook in het coalitieakkoord. Recent heb ik deze motie nog ingediend omdat ik vind dat er te weinig urgentie is getoond door het kabinet afgelopen tijd. Nu doorpakken dus. https://t.co/IKMsemQoOd",,[],['https://twitter.com/DonCeder/status/1590059211471589378/photo/1'],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
35,832474,1635549106922815488,2023-03-14 07:51:08,@leenvandijke De lokale D66-fractie stuurt een college weg omdat die doet waar de landelijke D66 zich sterk voor maakt: humane opvang van vluchtelingen. Heel lastig inderdaad om dit te snappen..,,[],[],twinl,gertjansegers,False,gertjansegers,141,Gert-Jan Segers,,CU,20 september 2012,Q122841334,male,+1969-07-09T00:00:00Z,gertjansegers,48699.0,+2010-03-02T00:00:00Z,+2020-04-14T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
